sale_id,customer_id,product_id,date_id,quantity,unit_price,total_amount
19470,721,55,20250615,10,379.11,3791.1
19471,1516,68,20251123,6,438.55,2631.3
19472,1484,38,20251020,6,192.83,1156.98
19473,1713,200,20250417,2,178.08,356.16
19474,1718,114,20250106,3,128.08,384.24
19475,904,106,20251123,8,393.39,3147.12
19476,124,171,20251114,4,50.69,202.76
19477,1151,174,20250114,8,320.37,2562.96
19478,1254,62,20250420,10,341.74,3417.4
19479,1146,66,20250722,7,220.21,1541.47
19480,1464,42,20250903,1,403.5,403.5
19481,1154,88,20250301,4,482.36,1929.44
19482,1559,154,20251204,2,255.41,510.82
19483,1950,164,20250408,10,135.91,1359.1
19484,1059,141,20251217,3,126.88,380.64
19485,1045,145,20250418,2,467.68,935.36
19486,27,186,20250815,6,55.88,335.28
19487,1025,61,20250605,10,431.09,4310.9
19488,696,137,20250106,6,44.66,267.96
19489,802,93,20250918,1,450.31,450.31
19490,193,31,20251217,6,417.88,2507.28
19491,849,23,20250310,5,415.56,2077.8
19492,684,118,20250722,9,224.35,2019.15
19493,330,198,20250206,7,430.0,3010.0
19494,1897,121,20250324,7,484.65,3392.55
19495,1794,173,20250401,8,6.76,54.08
19496,1676,80,20250916,4,123.53,494.12
19497,552,32,20250705,5,188.24,941.2
19498,171,105,20251230,6,290.22,1741.32
19499,1234,69,20250820,10,486.08,4860.8
19500,1332,88,20250118,4,482.36,1929.44
19501,532,18,20250717,5,52.87,264.35
19502,500,192,20251006,4,93.78,375.12
19503,665,67,20250526,6,6.61,39.66
19504,183,86,20250306,1,86.74,86.74
19505,287,168,20250207,3,105.78,317.34
19506,1326,158,20250915,9,417.7,3759.3
19507,206,77,20250415,9,165.46,1489.14
19508,1991,21,20250128,3,66.79,200.37
19509,502,92,20250129,10,326.69,3266.9
19510,1066,142,20251113,10,24.67,246.7
19511,49,183,20251017,4,157.59,630.36
19512,1339,180,20250405,3,22.83,68.49
19513,338,39,20250608,1,345.64,345.64
19514,874,18,20250728,8,52.87,422.96
19515,94,152,20251215,8,499.23,3993.84
19516,413,104,20251223,9,363.06,3267.54
19517,1132,141,20250326,3,126.88,380.64
19518,919,97,20250529,7,296.28,2073.96
19519,1365,16,20250104,1,478.82,478.82
19520,999,154,20250424,8,255.41,2043.28
19521,1189,84,20251204,5,384.09,1920.45
19522,749,105,20251207,3,290.22,870.66
19523,1211,154,20250110,6,255.41,1532.46
19524,290,188,20250216,2,487.05,974.1
19525,681,56,20250407,6,80.66,483.96
19526,332,14,20250623,2,350.58,701.16
19527,1403,57,20250412,5,397.08,1985.4
19528,797,111,20250808,5,338.32,1691.6
19529,953,149,20250201,4,153.5,614.0
19530,1300,110,20250618,8,432.6,3460.8
19531,595,112,20250112,5,53.72,268.6
19532,549,54,20250921,2,257.22,514.44
19533,245,45,20250207,3,438.8,1316.4
19534,1864,159,20250619,5,154.75,773.75
19535,370,194,20250110,8,402.11,3216.88
19536,656,89,20250427,6,378.86,2273.16
19537,813,42,20251129,2,403.5,807.0
19538,1720,200,20250616,9,178.08,1602.72
19539,2,91,20250320,6,202.5,1215.0
19540,584,100,20250708,10,453.18,4531.8
19541,1981,4,20250925,6,339.97,2039.82
19542,111,54,20250825,7,257.22,1800.54
19543,1148,41,20250915,3,118.38,355.14
19544,1181,73,20250413,10,306.44,3064.4
19545,1625,149,20250930,3,153.5,460.5
19546,1497,163,20251231,9,469.77,4227.93
19547,1796,183,20250718,7,157.59,1103.13
19548,1083,130,20250108,10,81.62,816.2
19549,820,26,20251120,1,39.43,39.43
19550,1927,174,20250403,6,320.37,1922.22
19551,584,136,20250609,6,82.93,497.58
19552,66,188,20250610,4,487.05,1948.2
19553,1530,45,20250806,4,438.8,1755.2
19554,1778,27,20250218,5,117.81,589.05
19555,1337,111,20250816,4,338.32,1353.28
19556,1307,5,20250324,8,48.03,384.24
19557,1445,128,20250313,5,478.87,2394.35
19558,1792,8,20251204,1,303.0,303.0
19559,109,164,20250404,6,135.91,815.46
19560,602,167,20250103,10,109.26,1092.6
19561,1257,114,20250427,10,128.08,1280.8
19562,971,155,20251015,8,466.96,3735.68
19563,97,132,20250515,2,291.69,583.38
19564,1200,131,20250221,6,112.76,676.56
19565,51,90,20250703,10,104.57,1045.7
19566,1807,68,20250601,3,438.55,1315.65
19567,1071,143,20250525,8,212.52,1700.16
19568,632,163,20250223,1,469.77,469.77
19569,1023,197,20250223,5,58.51,292.55
19570,1393,67,20250920,1,6.61,6.61
19571,949,194,20250907,9,402.11,3618.99
19572,1735,148,20250209,6,69.78,418.68
19573,1250,83,20251029,7,408.93,2862.51
19574,1212,42,20250228,3,403.5,1210.5
19575,935,166,20251120,4,139.81,559.24
19576,70,197,20251118,10,58.51,585.1
19577,1136,17,20250926,7,55.59,389.13
19578,632,73,20251224,1,306.44,306.44
19579,1413,123,20250501,7,243.27,1702.89
19580,1599,59,20251116,1,193.9,193.9
19581,635,178,20250830,10,42.25,422.5
19582,205,199,20250606,10,103.79,1037.9
19583,1341,27,20251023,6,117.81,706.86
19584,619,48,20250312,9,232.13,2089.17
19585,1005,120,20250822,7,499.64,3497.48
19586,888,72,20250622,2,421.63,843.26
19587,574,62,20250728,8,341.74,2733.92
19588,1564,189,20250814,7,81.5,570.5
19589,1695,143,20250803,6,212.52,1275.12
19590,208,53,20250713,8,184.19,1473.52
19591,814,76,20250204,4,459.65,1838.6
19592,194,168,20250727,2,105.78,211.56
19593,1204,133,20250710,6,35.17,211.02
19594,146,36,20250911,5,89.71,448.55
19595,1070,31,20250910,7,417.88,2925.16
19596,1122,78,20250325,8,60.37,482.96
19597,1307,81,20250507,7,439.61,3077.27
19598,355,70,20250616,4,256.3,1025.2
19599,252,23,20250211,1,415.56,415.56
19600,1348,7,20251013,3,113.23,339.69
19601,1421,134,20250302,4,33.3,133.2
19602,1366,69,20250204,10,486.08,4860.8
19603,110,70,20250213,2,256.3,512.6
19604,94,23,20250211,3,415.56,1246.68
19605,1664,166,20250606,8,139.81,1118.48
19606,1435,120,20251014,5,499.64,2498.2
19607,1407,24,20250901,6,443.3,2659.8
19608,198,146,20251029,7,336.51,2355.57
19609,387,71,20250914,3,435.91,1307.73
19610,1514,15,20250204,3,142.55,427.65
19611,660,45,20251222,5,438.8,2194.0
19612,538,138,20250902,3,38.92,116.76
19613,1043,192,20250113,1,93.78,93.78
19614,89,192,20251027,8,93.78,750.24
19615,1060,47,20251126,8,200.84,1606.72
19616,552,93,20250409,8,450.31,3602.48
19617,336,105,20250618,5,290.22,1451.1
19618,1387,71,20250608,3,435.91,1307.73
19619,125,174,20250330,8,320.37,2562.96
19620,1799,99,20250225,10,34.14,341.4
19621,1688,162,20251205,6,466.22,2797.32
19622,831,75,20250812,7,271.99,1903.93
19623,1888,156,20250101,3,440.24,1320.72
19624,1171,124,20250824,3,451.71,1355.13
19625,1606,39,20250501,3,345.64,1036.92
19626,1475,180,20250925,2,22.83,45.66
19627,2000,166,20250114,8,139.81,1118.48
19628,1930,131,20251221,7,112.76,789.32
19629,1696,62,20250604,4,341.74,1366.96
19630,718,194,20250429,5,402.11,2010.55
19631,1938,150,20250704,8,464.86,3718.88
19632,354,12,20251019,9,142.7,1284.3
19633,1410,168,20250413,1,105.78,105.78
19634,798,132,20251225,6,291.69,1750.14
19635,95,153,20250312,9,41.26,371.34
19636,571,143,20250101,5,212.52,1062.6
19637,1060,40,20250413,8,343.88,2751.04
19638,1350,108,20250713,3,331.2,993.6
19639,1266,142,20250601,5,24.67,123.35
19640,1655,28,20250823,5,492.68,2463.4
19641,541,154,20250527,1,255.41,255.41
19642,168,117,20250627,6,234.0,1404.0
19643,1297,61,20251107,8,431.09,3448.72
19644,1831,43,20251123,7,137.53,962.71
19645,44,5,20251004,7,48.03,336.21
19646,511,198,20251216,3,430.0,1290.0
19647,24,133,20251216,3,35.17,105.51
19648,1397,5,20251122,1,48.03,48.03
19649,968,45,20251002,10,438.8,4388.0
19650,1307,3,20250904,7,74.07,518.49
19651,285,188,20251117,9,487.05,4383.45
19652,644,69,20251120,7,486.08,3402.56
19653,10,81,20251109,4,439.61,1758.44
19654,371,38,20250329,3,192.83,578.49
19655,1053,31,20251008,3,417.88,1253.64
19656,1277,27,20250111,7,117.81,824.67
19657,1679,53,20251002,6,184.19,1105.14
19658,1469,56,20250318,3,80.66,241.98
19659,1014,59,20250315,3,193.9,581.7
19660,531,58,20250312,5,300.22,1501.1
19661,1841,69,20250720,2,486.08,972.16
19662,439,15,20251012,9,142.55,1282.95
19663,521,135,20251006,2,241.01,482.02
19664,556,150,20251005,10,464.86,4648.6
19665,1374,172,20250326,3,415.53,1246.59
19666,260,55,20250401,4,379.11,1516.44
19667,871,129,20250722,5,332.63,1663.15
19668,1196,31,20251018,10,417.88,4178.8
19669,93,114,20250918,2,128.08,256.16
19670,1569,182,20250918,2,217.74,435.48
19671,301,103,20250226,4,111.05,444.2
19672,914,62,20251221,4,341.74,1366.96
19673,166,82,20250514,3,47.4,142.2
19674,1691,89,20250604,6,378.86,2273.16
19675,269,66,20250321,8,220.21,1761.68
19676,1464,123,20250127,1,243.27,243.27
19677,1860,68,20251109,9,438.55,3946.95
19678,1009,175,20250515,10,84.98,849.8
19679,339,198,20250331,5,430.0,2150.0
19680,1257,169,20251216,6,427.19,2563.14
19681,66,116,20250422,4,213.83,855.32
19682,1055,126,20250706,5,136.28,681.4
19683,1075,166,20250419,1,139.81,139.81
19684,1734,113,20250424,5,365.47,1827.35
19685,1540,38,20250127,1,192.83,192.83
19686,1702,103,20251128,1,111.05,111.05
19687,5,141,20251124,4,126.88,507.52
19688,499,117,20250811,8,234.0,1872.0
19689,990,192,20250706,7,93.78,656.46
19690,1192,130,20250923,6,81.62,489.72
19691,1956,114,20250217,8,128.08,1024.64
19692,959,187,20250430,6,442.65,2655.9
19693,681,58,20250424,4,300.22,1200.88
19694,1022,129,20251029,4,332.63,1330.52
19695,506,10,20251001,3,352.16,1056.48
19696,1873,186,20250530,10,55.88,558.8
19697,669,173,20250812,1,6.76,6.76
19698,1391,153,20250823,5,41.26,206.3
19699,1950,98,20251110,2,40.14,80.28
19700,1924,44,20250926,8,457.0,3656.0
19701,1522,31,20251213,3,417.88,1253.64
19702,1241,12,20251120,8,142.7,1141.6
19703,574,103,20251004,3,111.05,333.15
19704,1634,10,20251111,10,352.16,3521.6
19705,328,91,20250515,3,202.5,607.5
19706,1545,169,20250821,3,427.19,1281.57
19707,238,84,20250819,7,384.09,2688.63
19708,1840,184,20250817,4,449.97,1799.88
19709,162,39,20250901,1,345.64,345.64
19710,131,187,20250227,1,442.65,442.65
19711,1307,115,20250619,6,270.46,1622.76
19712,932,86,20250824,7,86.74,607.18
19713,508,76,20250708,8,459.65,3677.2
19714,1823,29,20250803,1,433.91,433.91
19715,1775,117,20250602,5,234.0,1170.0
19716,1617,67,20251107,10,6.61,66.1
19717,87,131,20251230,10,112.76,1127.6
19718,1436,126,20250724,2,136.28,272.56
19719,1064,125,20251231,8,192.59,1540.72
19720,482,132,20250110,1,291.69,291.69
19721,1539,43,20251022,5,137.53,687.65
19722,1382,35,20251213,4,40.34,161.36
19723,1884,187,20250105,1,442.65,442.65
19724,460,144,20250604,4,284.79,1139.16
19725,983,31,20250303,9,417.88,3760.92
19726,1448,200,20250610,6,178.08,1068.48
19727,1657,176,20250411,1,278.08,278.08
19728,113,158,20250428,4,417.7,1670.8
19729,390,131,20250709,1,112.76,112.76
19730,216,69,20250508,4,486.08,1944.32
19731,224,113,20250319,4,365.47,1461.88
19732,757,183,20251222,10,157.59,1575.9
19733,1129,8,20250921,5,303.0,1515.0
19734,222,161,20251112,9,409.47,3685.23
19735,1438,139,20250706,8,339.23,2713.84
19736,948,145,20250427,10,467.68,4676.8
19737,1316,36,20251026,3,89.71,269.13
19738,1076,35,20250120,8,40.34,322.72
19739,294,160,20250925,10,266.83,2668.3
19740,1729,61,20251004,10,431.09,4310.9
19741,1791,102,20251023,4,142.85,571.4
19742,860,25,20250402,1,290.79,290.79
19743,1949,8,20250808,5,303.0,1515.0
19744,850,118,20250411,9,224.35,2019.15
19745,1112,11,20250202,4,114.12,456.48
19746,139,100,20251020,10,453.18,4531.8
19747,1117,194,20250721,5,402.11,2010.55
19748,958,123,20251129,1,243.27,243.27
19749,1944,98,20251003,10,40.14,401.4
19750,1735,192,20250512,7,93.78,656.46
19751,1202,70,20250202,5,256.3,1281.5
19752,719,31,20250211,9,417.88,3760.92
19753,703,11,20250515,2,114.12,228.24
19754,902,172,20250331,3,415.53,1246.59
19755,1819,83,20250824,6,408.93,2453.58
19756,1509,59,20250222,1,193.9,193.9
19757,1077,130,20250911,1,81.62,81.62
19758,1031,35,20250604,6,40.34,242.04
19759,34,45,20250309,4,438.8,1755.2
19760,1900,42,20250403,8,403.5,3228.0
19761,325,125,20250228,6,192.59,1155.54
19762,1726,176,20250328,6,278.08,1668.48
19763,495,125,20250205,3,192.59,577.77
19764,454,31,20250528,5,417.88,2089.4
19765,786,18,20250430,7,52.87,370.09
19766,856,139,20250825,3,339.23,1017.69
19767,1628,113,20251026,6,365.47,2192.82
19768,953,113,20250814,3,365.47,1096.41
19769,1339,120,20251020,2,499.64,999.28
19770,835,131,20250114,5,112.76,563.8
19771,1439,91,20250604,4,202.5,810.0
19772,1308,101,20250814,6,40.07,240.42
19773,1257,74,20250715,1,190.09,190.09
19774,532,138,20251220,4,38.92,155.68
19775,1955,166,20250812,9,139.81,1258.29
19776,1033,161,20250908,10,409.47,4094.7
19777,1424,25,20250529,7,290.79,2035.53
19778,1616,194,20250323,7,402.11,2814.77
19779,1157,158,20250217,3,417.7,1253.1
19780,984,196,20250409,8,83.8,670.4
19781,667,100,20250504,1,453.18,453.18
19782,5,194,20251006,10,402.11,4021.1
19783,1602,17,20250107,2,55.59,111.18
19784,988,6,20251226,1,20.73,20.73
19785,485,121,20250301,9,484.65,4361.85
19786,1501,133,20250729,3,35.17,105.51
19787,1310,53,20250509,8,184.19,1473.52
19788,1106,19,20250906,10,303.84,3038.4
19789,426,174,20250404,1,320.37,320.37
19790,116,48,20250921,6,232.13,1392.78
19791,408,23,20250429,10,415.56,4155.6
19792,330,160,20250901,3,266.83,800.49
19793,1790,67,20250709,5,6.61,33.05
19794,1488,68,20250526,6,438.55,2631.3
19795,1869,197,20250904,5,58.51,292.55
19796,1063,42,20250911,8,403.5,3228.0
19797,1713,182,20250331,10,217.74,2177.4
19798,1633,75,20250813,5,271.99,1359.95
19799,1889,174,20250208,8,320.37,2562.96
19800,49,117,20250728,5,234.0,1170.0
19801,794,101,20250819,9,40.07,360.63
19802,1528,146,20250514,10,336.51,3365.1
19803,1395,33,20250712,1,336.74,336.74
19804,968,31,20250808,4,417.88,1671.52
19805,1779,156,20250326,9,440.24,3962.16
19806,770,49,20250213,8,74.12,592.96
19807,650,144,20251106,3,284.79,854.37
19808,1116,53,20250910,1,184.19,184.19
19809,1155,133,20250115,8,35.17,281.36
19810,363,154,20250914,2,255.41,510.82
19811,1939,20,20250212,3,366.22,1098.66
19812,445,42,20250611,7,403.5,2824.5
19813,229,183,20250707,9,157.59,1418.31
19814,154,112,20250118,8,53.72,429.76
19815,351,45,20250329,7,438.8,3071.6
19816,1549,182,20250222,6,217.74,1306.44
19817,394,156,20250612,4,440.24,1760.96
19818,1633,108,20250917,3,331.2,993.6
19819,471,74,20250907,5,190.09,950.45
19820,1634,173,20251005,3,6.76,20.28
19821,521,48,20250115,9,232.13,2089.17
19822,1776,186,20250327,2,55.88,111.76
19823,120,91,20250123,3,202.5,607.5
19824,382,68,20250124,4,438.55,1754.2
19825,1108,145,20250322,2,467.68,935.36
19826,315,129,20250530,2,332.63,665.26
19827,814,124,20251204,10,451.71,4517.1
19828,1868,108,20251205,7,331.2,2318.4
19829,423,120,20250114,9,499.64,4496.76
19830,1004,50,20250328,2,282.88,565.76
19831,103,153,20251111,5,41.26,206.3
19832,1794,157,20250901,4,146.07,584.28
19833,437,90,20250907,2,104.57,209.14
19834,1937,107,20250513,9,99.25,893.25
19835,621,136,20251201,2,82.93,165.86
19836,1508,27,20250714,10,117.81,1178.1
19837,1259,127,20250221,10,146.2,1462.0
19838,1666,143,20250617,5,212.52,1062.6
19839,315,18,20250102,10,52.87,528.7
19840,1273,131,20250807,5,112.76,563.8
19841,1617,90,20250920,4,104.57,418.28
19842,1857,87,20251019,2,436.85,873.7
19843,765,68,20250726,1,438.55,438.55
19844,1544,139,20251216,5,339.23,1696.15
19845,1736,89,20250420,10,378.86,3788.6
19846,112,178,20250220,5,42.25,211.25
19847,745,13,20250331,8,380.61,3044.88
19848,1450,141,20251108,8,126.88,1015.04
19849,338,159,20250313,8,154.75,1238.0
19850,1609,87,20251204,8,436.85,3494.8
19851,97,181,20250307,6,293.34,1760.04
19852,1264,45,20250508,6,438.8,2632.8
19853,1356,184,20250322,2,449.97,899.94
19854,1964,196,20250901,3,83.8,251.4
19855,552,44,20250527,6,457.0,2742.0
19856,1658,174,20250707,10,320.37,3203.7
19857,507,81,20251215,1,439.61,439.61
19858,1181,4,20250612,8,339.97,2719.76
19859,677,140,20250509,3,204.87,614.61
19860,1980,110,20250814,8,432.6,3460.8
19861,1268,39,20250712,4,345.64,1382.56
19862,1066,114,20250408,8,128.08,1024.64
19863,1966,145,20250816,1,467.68,467.68
19864,834,82,20250414,2,47.4,94.8
19865,821,140,20250807,1,204.87,204.87
19866,1546,47,20250905,7,200.84,1405.88
19867,27,160,20251108,5,266.83,1334.15
19868,1713,178,20250120,10,42.25,422.5
19869,956,118,20250311,4,224.35,897.4
19870,1972,44,20250227,10,457.0,4570.0
19871,562,128,20250930,7,478.87,3352.09
19872,820,4,20250205,4,339.97,1359.88
19873,622,74,20250509,6,190.09,1140.54
19874,1219,7,20250210,3,113.23,339.69
19875,784,157,20250620,6,146.07,876.42
19876,1531,5,20250925,6,48.03,288.18
19877,616,72,20250206,9,421.63,3794.67
19878,1169,164,20250402,5,135.91,679.55
19879,459,33,20250617,9,336.74,3030.66
19880,70,183,20251230,7,157.59,1103.13
19881,1716,35,20251031,3,40.34,121.02
19882,1849,60,20250202,6,266.91,1601.46
19883,1584,21,20250603,8,66.79,534.32
19884,388,131,20250801,7,112.76,789.32
19885,1896,160,20251004,4,266.83,1067.32
19886,718,189,20251003,1,81.5,81.5
19887,1974,65,20250118,7,173.39,1213.73
19888,1354,122,20250515,1,87.32,87.32
19889,1374,59,20251224,6,193.9,1163.4
19890,768,27,20251107,8,117.81,942.48
19891,897,50,20250324,2,282.88,565.76
19892,1803,109,20250118,2,214.67,429.34
19893,669,139,20250723,5,339.23,1696.15
19894,1548,52,20250509,2,449.42,898.84
19895,1994,115,20250723,10,270.46,2704.6
19896,864,27,20250621,3,117.81,353.43
19897,1097,13,20251231,9,380.61,3425.49
19898,997,156,20250704,10,440.24,4402.4
19899,1668,86,20250613,9,86.74,780.66
19900,1210,50,20251104,8,282.88,2263.04
19901,1104,171,20250919,8,50.69,405.52
19902,1457,21,20250803,7,66.79,467.53
19903,1278,132,20250727,1,291.69,291.69
19904,215,85,20251022,2,331.58,663.16
19905,1134,141,20250817,9,126.88,1141.92
19906,1445,74,20250901,5,190.09,950.45
19907,172,50,20250901,3,282.88,848.64
19908,1043,164,20250615,8,135.91,1087.28
19909,945,76,20250527,6,459.65,2757.9
19910,48,123,20250723,8,243.27,1946.16
19911,1577,11,20251123,9,114.12,1027.08
19912,1131,88,20250917,6,482.36,2894.16
19913,640,172,20251004,4,415.53,1662.12
19914,581,96,20250429,7,296.21,2073.47
19915,1446,43,20250706,8,137.53,1100.24
19916,1995,79,20250206,2,439.97,879.94
19917,873,186,20250706,6,55.88,335.28
19918,930,39,20250127,8,345.64,2765.12
19919,1673,22,20250716,6,44.01,264.06
19920,822,42,20251116,7,403.5,2824.5
19921,167,145,20251004,9,467.68,4209.12
19922,258,15,20250819,6,142.55,855.3
19923,55,151,20250124,3,9.61,28.83
19924,522,143,20250723,6,212.52,1275.12
19925,866,61,20250523,2,431.09,862.18
19926,81,183,20250724,7,157.59,1103.13
19927,1300,176,20250608,7,278.08,1946.56
19928,1766,145,20250324,4,467.68,1870.72
19929,686,62,20250618,8,341.74,2733.92
19930,432,178,20250921,9,42.25,380.25
19931,1487,134,20250426,4,33.3,133.2
19932,540,59,20251025,2,193.9,387.8
19933,733,64,20250527,3,376.68,1130.04
19934,1907,131,20251023,6,112.76,676.56
19935,1028,176,20251119,3,278.08,834.24
19936,1927,45,20250721,1,438.8,438.8
19937,660,110,20250417,7,432.6,3028.2
19938,1251,67,20250818,8,6.61,52.88
19939,72,179,20251018,2,452.44,904.88
19940,311,6,20251002,1,20.73,20.73
19941,81,22,20250111,1,44.01,44.01
19942,1531,53,20250803,3,184.19,552.57
19943,1739,103,20250216,7,111.05,777.35
19944,27,120,20250918,9,499.64,4496.76
19945,1690,184,20250727,9,449.97,4049.73
19946,1422,66,20251116,5,220.21,1101.05
19947,1829,181,20250205,10,293.34,2933.4
19948,1953,101,20250911,3,40.07,120.21
19949,1594,178,20250731,8,42.25,338.0
19950,303,89,20251108,1,378.86,378.86
19951,1913,196,20250324,5,83.8,419.0
19952,1553,91,20250213,1,202.5,202.5
19953,1665,40,20251021,3,343.88,1031.64
19954,1960,30,20250414,6,142.6,855.6
19955,935,95,20250617,4,36.69,146.76
19956,2000,150,20250904,3,464.86,1394.58
19957,951,19,20250722,10,303.84,3038.4
19958,1860,191,20250301,7,441.3,3089.1
19959,592,97,20250311,3,296.28,888.84
19960,436,156,20250929,4,440.24,1760.96
19961,1680,7,20251209,2,113.23,226.46
19962,1808,13,20251216,8,380.61,3044.88
19963,899,12,20250825,2,142.7,285.4
19964,632,194,20250722,5,402.11,2010.55
19965,453,6,20250601,9,20.73,186.57
19966,544,144,20251022,7,284.79,1993.53
19967,1523,30,20250615,8,142.6,1140.8
19968,1122,3,20250414,8,74.07,592.56
19969,1967,25,20250415,3,290.79,872.37
19970,1755,57,20250613,2,397.08,794.16
19971,559,175,20251103,4,84.98,339.92
19972,355,128,20250222,7,478.87,3352.09
19973,147,126,20251123,5,136.28,681.4
19974,927,8,20250628,4,303.0,1212.0
19975,219,27,20250714,5,117.81,589.05
19976,1501,72,20250729,9,421.63,3794.67
19977,1082,178,20251217,7,42.25,295.75
19978,383,148,20250408,9,69.78,628.02
19979,1381,157,20250409,8,146.07,1168.56
19980,912,166,20250928,3,139.81,419.43
19981,327,101,20250927,1,40.07,40.07
19982,1923,75,20250731,10,271.99,2719.9
19983,751,56,20250702,6,80.66,483.96
19984,140,168,20250314,1,105.78,105.78
19985,1374,17,20251018,10,55.59,555.9
19986,1894,21,20251213,5,66.79,333.95
19987,713,152,20250308,10,499.23,4992.3
19988,1813,83,20250622,4,408.93,1635.72
19989,485,148,20250104,6,69.78,418.68
19990,794,22,20250706,10,44.01,440.1
19991,1496,70,20250907,10,256.3,2563.0
19992,1622,15,20251116,6,142.55,855.3
19993,739,75,20251214,5,271.99,1359.95
19994,1163,170,20250221,10,246.82,2468.2
19995,303,67,20250206,6,6.61,39.66
19996,77,2,20251124,3,141.14,423.42
19997,1033,195,20251007,4,406.32,1625.28
19998,4,171,20251120,8,50.69,405.52
19999,506,116,20251122,2,213.83,427.66
20000,1737,110,20250528,1,432.6,432.6
20001,290,34,20250220,2,468.64,937.28
20002,587,2,20250728,1,141.14,141.14
20003,1247,139,20250830,8,339.23,2713.84
20004,166,91,20250121,3,202.5,607.5
20005,583,16,20251010,9,478.82,4309.38
20006,614,111,20250331,6,338.32,2029.92
20007,1450,89,20250810,6,378.86,2273.16
20008,786,181,20250314,9,293.34,2640.06
20009,1265,47,20250129,3,200.84,602.52
20010,1653,192,20250517,6,93.78,562.68
20011,943,73,20250215,2,306.44,612.88
20012,1974,5,20250715,6,48.03,288.18
20013,1230,128,20250315,4,478.87,1915.48
20014,1430,159,20251127,4,154.75,619.0
20015,1711,106,20250117,10,393.39,3933.9
20016,1707,120,20250714,1,499.64,499.64
20017,1324,65,20250910,9,173.39,1560.51
20018,685,37,20250926,4,126.18,504.72
20019,1940,200,20251015,4,178.08,712.32
20020,1366,162,20251204,10,466.22,4662.2
20021,947,86,20250706,2,86.74,173.48
20022,112,163,20250605,3,469.77,1409.31
20023,48,119,20250121,8,53.46,427.68
20024,401,79,20251224,9,439.97,3959.73
20025,801,2,20250308,8,141.14,1129.12
20026,1798,119,20250329,4,53.46,213.84
20027,437,93,20251007,6,450.31,2701.86
20028,1726,41,20250607,8,118.38,947.04
20029,480,56,20250321,9,80.66,725.94
20030,1562,179,20250324,7,452.44,3167.08
20031,120,33,20250806,6,336.74,2020.44
20032,1085,54,20250418,5,257.22,1286.1
20033,1847,117,20251215,4,234.0,936.0
20034,1834,190,20250429,3,432.98,1298.94
20035,533,1,20250730,2,60.11,120.22
20036,989,66,20250706,7,220.21,1541.47
20037,510,200,20250929,1,178.08,178.08
20038,670,15,20250601,10,142.55,1425.5
20039,646,22,20251222,9,44.01,396.09
20040,435,43,20251027,1,137.53,137.53
20041,1731,127,20250123,2,146.2,292.4
20042,566,31,20250519,1,417.88,417.88
20043,74,56,20250706,4,80.66,322.64
20044,1196,196,20251004,1,83.8,83.8
20045,1204,14,20250504,10,350.58,3505.8
20046,1360,66,20251024,1,220.21,220.21
20047,113,105,20250928,1,290.22,290.22
20048,1032,124,20250530,7,451.71,3161.97
20049,804,171,20250711,9,50.69,456.21
20050,1374,84,20250605,9,384.09,3456.81
20051,720,40,20250405,3,343.88,1031.64
20052,800,119,20250925,8,53.46,427.68
20053,688,91,20250707,8,202.5,1620.0
20054,1724,178,20250531,7,42.25,295.75
20055,1191,80,20250331,3,123.53,370.59
20056,699,127,20250112,8,146.2,1169.6
20057,431,23,20250316,10,415.56,4155.6
20058,1450,93,20250728,3,450.31,1350.93
20059,1249,113,20250524,5,365.47,1827.35
20060,1563,36,20250330,3,89.71,269.13
20061,790,24,20250130,7,443.3,3103.1
20062,358,157,20250408,6,146.07,876.42
20063,1998,131,20250521,2,112.76,225.52
20064,922,156,20250208,9,440.24,3962.16
20065,372,177,20250112,5,282.65,1413.25
20066,1361,188,20250612,4,487.05,1948.2
20067,921,117,20251115,8,234.0,1872.0
20068,363,57,20250510,2,397.08,794.16
20069,1208,13,20250506,5,380.61,1903.05
20070,1457,133,20250420,7,35.17,246.19
20071,1546,97,20250428,3,296.28,888.84
20072,693,18,20251124,8,52.87,422.96
20073,447,90,20250828,4,104.57,418.28
20074,1870,52,20250905,5,449.42,2247.1
20075,446,120,20250201,7,499.64,3497.48
20076,656,199,20251002,7,103.79,726.53
20077,293,92,20250821,9,326.69,2940.21
20078,615,111,20251119,6,338.32,2029.92
20079,1202,100,20250204,10,453.18,4531.8
20080,1168,89,20250908,9,378.86,3409.74
20081,1312,57,20250506,1,397.08,397.08
20082,1543,183,20250919,8,157.59,1260.72
20083,1907,83,20250222,9,408.93,3680.37
20084,1306,69,20250306,5,486.08,2430.4
20085,1750,146,20251230,9,336.51,3028.59
20086,1090,52,20250828,7,449.42,3145.94
20087,1279,105,20250111,2,290.22,580.44
20088,49,118,20250612,6,224.35,1346.1
20089,204,102,20250627,2,142.85,285.7
20090,746,198,20250219,6,430.0,2580.0
20091,1907,12,20250603,8,142.7,1141.6
20092,252,153,20251015,9,41.26,371.34
20093,1629,134,20251107,7,33.3,233.1
20094,177,98,20250710,2,40.14,80.28
20095,1246,143,20250115,9,212.52,1912.68
20096,148,17,20250915,8,55.59,444.72
20097,1214,113,20250822,3,365.47,1096.41
20098,1494,3,20250406,2,74.07,148.14
20099,438,107,20251125,9,99.25,893.25
20100,1554,30,20250727,6,142.6,855.6
20101,382,44,20250131,5,457.0,2285.0
20102,767,100,20251124,1,453.18,453.18
20103,827,18,20251116,2,52.87,105.74
